# Renewables.ninja Solar PV (Point API) - 51.380, -2.360 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.38032725468333"""," ""lon"": ""-2.359857950800309"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""100"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""16"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
12/01/2015 10:00,12/01/2015 10:00,3.069,0.001,0.046,10.076,0,,,,,,,,,,,,,
12/01/2015 11:00,12/01/2015 11:00,3.025,0.001,0.046,10.324,0,,,,,,,,,,,,,
12/01/2015 12:00,12/01/2015 12:00,5.479,0.001,0.074,10.389,0,,,,,,,,,,,,,
12/01/2015 13:00,12/01/2015 13:00,5.391,0.001,0.073,10.303,0,,,,,,,,,,,,,
12/01/2015 14:00,12/01/2015 14:00,3.803,0,0.055,10.013,0,,,,,,,,,,,,,
12/01/2015 15:00,12/01/2015 15:00,1.631,0,0.029,9.649,0,,,,,,,,,,,,,
12/01/2015 16:00,12/01/2015 16:00,0,0,0.002,9.332,0,,,,,,,,,,,,,
12/01/2015 17:00,12/01/2015 17:00,0,0,0,9.266,0,,,,,,,,,,,,,
12/01/2015 18:00,12/01/2015 18:00,0,0,0,9.475,0,,,,,,,,,,,,,
12/01/2015 19:00,12/01/2015 19:00,0,0,0,9.679,0,,,,,,,,,,,,,
12/01/2015 20:00,12/01/2015 20:00,0,0,0,9.859,0,,,,,,,,,,,,,
12/01/2015 21:00,12/01/2015 21:00,0,0,0,9.845,0,,,,,,,,,,,,,
12/01/2015 22:00,12/01/2015 22:00,0,0,0,9.079,0,,,,,,,,,,,,,
12/01/2015 23:00,12/01/2015 23:00,0,0,0,7.786,0,,,,,,,,,,,,,
13/01/2015 00:00,13/01/2015 00:00,0,0,0,6.828,0,,,,,,,,,,,,,
13/01/2015 01:00,13/01/2015 01:00,0,0,0,6.46,0,,,,,,,,,,,,,
13/01/2015 02:00,13/01/2015 02:00,0,0,0,6.364,0,,,,,,,,,,,,,
13/01/2015 03:00,13/01/2015 03:00,0,0,0,6.375,0,,,,,,,,,,,,,
13/01/2015 04:00,13/01/2015 04:00,0,0,0,6.451,0,,,,,,,,,,,,,
13/01/2015 05:00,13/01/2015 05:00,0,0,0,6.415,0,,,,,,,,,,,,,
13/01/2015 06:00,13/01/2015 06:00,0,0,0,5.984,0,,,,,,,,,,,,,
13/01/2015 07:00,13/01/2015 07:00,0,0,0,5.113,0,,,,,,,,,,,,,
13/01/2015 08:00,13/01/2015 08:00,0.073,0.003,0.004,4.716,0,,,,,,,,,,,,,
13/01/2015 09:00,13/01/2015 09:00,7.511,0.056,0.038,5.409,0,,,,,,,,,,,,,
13/01/2015 10:00,13/01/2015 10:00,8.678,0.035,0.071,5.69,0,,,,,,,,,,,,,
13/01/2015 11:00,13/01/2015 11:00,6.88,0.027,0.061,5.853,0,,,,,,,,,,,,,
13/01/2015 12:00,13/01/2015 12:00,19.895,0.126,0.098,5.869,0,,,,,,,,,,,,,
13/01/2015 13:00,13/01/2015 13:00,24.994,0.21,0.068,5.722,0,,,,,,,,,,,,,
13/01/2015 14:00,13/01/2015 14:00,21.664,0.155,0.088,5.584,0,,,,,,,,,,,,,
13/01/2015 15:00,13/01/2015 15:00,8.17,0.045,0.057,5.209,0,,,,,,,,,,,,,
13/01/2015 16:00,13/01/2015 16:00,0,0,0.004,4.546,0,,,,,,,,,,,,,
13/01/2015 17:00,13/01/2015 17:00,0,0,0,3.664,0,,,,,,,,,,,,,
13/01/2015 18:00,13/01/2015 18:00,0,0,0,3.049,0,,,,,,,,,,,,,
13/01/2015 19:00,13/01/2015 19:00,0,0,0,2.593,0,,,,,,,,,,,,,
13/01/2015 20:00,13/01/2015 20:00,0,0,0,2.322,0,,,,,,,,,,,,,
13/01/2015 21:00,13/01/2015 21:00,0,0,0,2.272,0,,,,,,,,,,,,,
13/01/2015 22:00,13/01/2015 22:00,0,0,0,2.439,0,,,,,,,,,,,,,
13/01/2015 23:00,13/01/2015 23:00,0,0,0,2.587,0,,,,,,,,,,,,,
14/01/2015 00:00,14/01/2015 00:00,0,0,0,2.522,0,,,,,,,,,,,,,
14/01/2015 01:00,14/01/2015 01:00,0,0,0,2.407,0,,,,,,,,,,,,,
14/01/2015 02:00,14/01/2015 02:00,0,0,0,2.293,0,,,,,,,,,,,,,
14/01/2015 03:00,14/01/2015 03:00,0,0,0,2.245,0,,,,,,,,,,,,,
14/01/2015 04:00,14/01/2015 04:00,0,0,0,2.227,0,,,,,,,,,,,,,
14/01/2015 05:00,14/01/2015 05:00,0,0,0,2.042,0,,,,,,,,,,,,,
14/01/2015 06:00,14/01/2015 06:00,0,0,0,2.159,0,,,,,,,,,,,,,
14/01/2015 07:00,14/01/2015 07:00,0,0,0,2.166,0,,,,,,,,,,,,,
14/01/2015 08:00,14/01/2015 08:00,0,0,0.002,2.095,0,,,,,,,,,,,,,
14/01/2015 09:00,14/01/2015 09:00,5.962,0.042,0.035,2.57,0,,,,,,,,,,,,,
14/01/2015 10:00,14/01/2015 10:00,24.951,0.217,0.058,3.539,0,,,,,,,,,,,,,
14/01/2015 11:00,14/01/2015 11:00,32.135,0.27,0.083,4.681,0,,,,,,,,,,,,,
14/01/2015 12:00,14/01/2015 12:00,41.183,0.389,0.067,5.541,0,,,,,,,,,,,,,
14/01/2015 13:00,14/01/2015 13:00,24.353,0.158,0.113,5.652,0,,,,,,,,,,,,,
14/01/2015 14:00,14/01/2015 14:00,11.314,0.039,0.095,5.283,0,,,,,,,,,,,,,
14/01/2015 15:00,14/01/2015 15:00,8.983,0.049,0.061,5.02,0,,,,,,,,,,,,,
14/01/2015 16:00,14/01/2015 16:00,0.195,0.002,0.007,5.38,0,,,,,,,,,,,,,
14/01/2015 17:00,14/01/2015 17:00,0,0,0,6.212,0,,,,,,,,,,,,,
14/01/2015 18:00,14/01/2015 18:00,0,0,0,6.94,0,,,,,,,,,,,,,
14/01/2015 19:00,14/01/2015 19:00,0,0,0,7.538,0,,,,,,,,,,,,,
14/01/2015 20:00,14/01/2015 20:00,0,0,0,8.041,0,,,,,,,,,,,,,
14/01/2015 21:00,14/01/2015 21:00,0,0,0,8.438,0,,,,,,,,,,,,,
14/01/2015 22:00,14/01/2015 22:00,0,0,0,9.137,0,,,,,,,,,,,,,
14/01/2015 23:00,14/01/2015 23:00,0,0,0,9.774,0,,,,,,,,,,,,,
15/01/2015 00:00,15/01/2015 00:00,0,0,0,10.28,0,,,,,,,,,,,,,
15/01/2015 01:00,15/01/2015 01:00,0,0,0,10.342,0,,,,,,,,,,,,,
15/01/2015 02:00,15/01/2015 02:00,0,0,0,9.131,0,,,,,,,,,,,,,
15/01/2015 03:00,15/01/2015 03:00,0,0,0,7.205,0,,,,,,,,,,,,,
15/01/2015 04:00,15/01/2015 04:00,0,0,0,5.979,0,,,,,,,,,,,,,
15/01/2015 05:00,15/01/2015 05:00,0,0,0,5.557,0,,,,,,,,,,,,,
15/01/2015 06:00,15/01/2015 06:00,0,0,0,5.403,0,,,,,,,,,,,,,
15/01/2015 07:00,15/01/2015 07:00,0,0,0,5.166,0,,,,,,,,,,,,,
15/01/2015 08:00,15/01/2015 08:00,0.872,0.015,0.004,5.189,0,,,,,,,,,,,,,
15/01/2015 09:00,15/01/2015 09:00,9.338,0.082,0.032,5.691,0,,,,,,,,,,,,,
15/01/2015 10:00,15/01/2015 10:00,11.447,0.059,0.077,6.289,0,,,,,,,,,,,,,
15/01/2015 11:00,15/01/2015 11:00,23.95,0.159,0.108,6.443,0,,,,,,,,,,,,,
15/01/2015 12:00,15/01/2015 12:00,33.807,0.279,0.094,6.021,0,,,,,,,,,,,,,
15/01/2015 13:00,15/01/2015 13:00,18.66,0.137,0.074,5.562,0,,,,,,,,,,,,,
15/01/2015 14:00,15/01/2015 14:00,24.879,0.189,0.087,5.269,0,,,,,,,,,,,,,
15/01/2015 15:00,15/01/2015 15:00,13.495,0.095,0.061,4.815,0,,,,,,,,,,,,,
15/01/2015 16:00,15/01/2015 16:00,0.8,0.009,0.01,4.123,0,,,,,,,,,,,,,
15/01/2015 17:00,15/01/2015 17:00,0,0,0,3.799,0,,,,,,,,,,,,,
15/01/2015 18:00,15/01/2015 18:00,0,0,0,3.67,0,,,,,,,,,,,,,
15/01/2015 19:00,15/01/2015 19:00,0,0,0,3.599,0,,,,,,,,,,,,,
15/01/2015 20:00,15/01/2015 20:00,0,0,0,3.575,0,,,,,,,,,,,,,
15/01/2015 21:00,15/01/2015 21:00,0,0,0,3.593,0,,,,,,,,,,,,,
15/01/2015 22:00,15/01/2015 22:00,0,0,0,3.531,0,,,,,,,,,,,,,
15/01/2015 23:00,15/01/2015 23:00,0,0,0,3.63,0,,,,,,,,,,,,,
16/01/2015 00:00,16/01/2015 00:00,0,0,0,3.84,0,,,,,,,,,,,,,
16/01/2015 01:00,16/01/2015 01:00,0,0,0,3.861,0,,,,,,,,,,,,,
16/01/2015 02:00,16/01/2015 02:00,0,0,0,3.656,0,,,,,,,,,,,,,
16/01/2015 03:00,16/01/2015 03:00,0,0,0,3.169,0,,,,,,,,,,,,,
16/01/2015 04:00,16/01/2015 04:00,0,0,0,2.735,0,,,,,,,,,,,,,
16/01/2015 05:00,16/01/2015 05:00,0,0,0,2.531,0,,,,,,,,,,,,,
16/01/2015 06:00,16/01/2015 06:00,0,0,0,2.311,0,,,,,,,,,,,,,
16/01/2015 07:00,16/01/2015 07:00,0,0,0,2.028,0,,,,,,,,,,,,,
16/01/2015 08:00,16/01/2015 08:00,0.075,0.003,0.004,2.061,0,,,,,,,,,,,,,
16/01/2015 09:00,16/01/2015 09:00,8.011,0.057,0.042,3.362,0,,,,,,,,,,,,,
16/01/2015 10:00,16/01/2015 10:00,29.207,0.277,0.044,4.477,0,,,,,,,,,,,,,
16/01/2015 11:00,16/01/2015 11:00,38,0.359,0.06,5.324,0,,,,,,,,,,,,,
16/01/2015 12:00,16/01/2015 12:00,40.73,0.378,0.073,5.882,0,,,,,,,,,,,,,
16/01/2015 13:00,16/01/2015 13:00,34.892,0.293,0.092,5.864,0,,,,,,,,,,,,,
16/01/2015 14:00,16/01/2015 14:00,24.354,0.178,0.092,5.185,0,,,,,,,,,,,,,
16/01/2015 15:00,16/01/2015 15:00,7.729,0.035,0.061,3.986,0,,,,,,,,,,,,,
16/01/2015 16:00,16/01/2015 16:00,0.317,0.003,0.008,2.714,0,,,,,,,,,,,,,
16/01/2015 17:00,16/01/2015 17:00,0,0,0,1.699,0,,,,,,,,,,,,,
16/01/2015 18:00,16/01/2015 18:00,0,0,0,0.486,0,,,,,,,,,,,,,
16/01/2015 19:00,16/01/2015 19:00,0,0,0,-0.607,0,,,,,,,,,,,,,
16/01/2015 20:00,16/01/2015 20:00,0,0,0,-1.404,0,,,,,,,,,,,,,
16/01/2015 21:00,16/01/2015 21:00,0,0,0,-1.925,0,,,,,,,,,,,,,
16/01/2015 22:00,16/01/2015 22:00,0,0,0,-2.253,0,,,,,,,,,,,,,
16/01/2015 23:00,16/01/2015 23:00,0,0,0,-2.32,0,,,,,,,,,,,,,
17/01/2015 00:00,17/01/2015 00:00,0,0,0,-2.116,0,,,,,,,,,,,,,
17/01/2015 01:00,17/01/2015 01:00,0,0,0,-1.74,0,,,,,,,,,,,,,
17/01/2015 02:00,17/01/2015 02:00,0,0,0,-1.019,0,,,,,,,,,,,,,
17/01/2015 03:00,17/01/2015 03:00,0,0,0,-0.253,0,,,,,,,,,,,,,
17/01/2015 04:00,17/01/2015 04:00,0,0,0,0.119,0,,,,,,,,,,,,,
17/01/2015 05:00,17/01/2015 05:00,0,0,0,0.365,0,,,,,,,,,,,,,
17/01/2015 06:00,17/01/2015 06:00,0,0,0,1.053,0,,,,,,,,,,,,,
17/01/2015 07:00,17/01/2015 07:00,0,0,0,1.657,0,,,,,,,,,,,,,
17/01/2015 08:00,17/01/2015 08:00,0,0,0.001,2.107,0,,,,,,,,,,,,,
17/01/2015 09:00,17/01/2015 09:00,3.908,0.017,0.038,2.756,0,,,,,,,,,,,,,
17/01/2015 10:00,17/01/2015 10:00,16.145,0.096,0.087,3.53,0,,,,,,,,,,,,,
17/01/2015 11:00,17/01/2015 11:00,35.601,0.319,0.071,4.326,0,,,,,,,,,,,,,
17/01/2015 12:00,17/01/2015 12:00,34.649,0.284,0.097,4.925,0,,,,,,,,,,,,,
17/01/2015 13:00,17/01/2015 13:00,22.775,0.125,0.129,5.129,0,,,,,,,,,,,,,
17/01/2015 14:00,17/01/2015 14:00,20.866,0.128,0.105,4.766,0,,,,,,,,,,,,,
17/01/2015 15:00,17/01/2015 15:00,9.505,0.049,0.065,3.753,0,,,,,,,,,,,,,
17/01/2015 16:00,17/01/2015 16:00,0.498,0.004,0.01,3.073,0,,,,,,,,,,,,,
17/01/2015 17:00,17/01/2015 17:00,0,0,0,3.11,0,,,,,,,,,,,,,
17/01/2015 18:00,17/01/2015 18:00,0,0,0,3.025,0,,,,,,,,,,,,,
17/01/2015 19:00,17/01/2015 19:00,0,0,0,2.896,0,,,,,,,,,,,,,
17/01/2015 20:00,17/01/2015 20:00,0,0,0,2.806,0,,,,,,,,,,,,,
17/01/2015 21:00,17/01/2015 21:00,0,0,0,2.731,0,,,,,,,,,,,,,
17/01/2015 22:00,17/01/2015 22:00,0,0,0,2.808,0,,,,,,,,,,,,,
17/01/2015 23:00,17/01/2015 23:00,0,0,0,2.959,0,,,,,,,,,,,,,
18/01/2015 00:00,18/01/2015 00:00,0,0,0,3.07,0,,,,,,,,,,,,,
18/01/2015 01:00,18/01/2015 01:00,0,0,0,2.987,0,,,,,,,,,,,,,
18/01/2015 02:00,18/01/2015 02:00,0,0,0,2.805,0,,,,,,,,,,,,,
18/01/2015 03:00,18/01/2015 03:00,0,0,0,2.443,0,,,,,,,,,,,,,
18/01/2015 04:00,18/01/2015 04:00,0,0,0,1.981,0,,,,,,,,,,,,,
18/01/2015 05:00,18/01/2015 05:00,0,0,0,1.3,0,,,,,,,,,,,,,
18/01/2015 06:00,18/01/2015 06:00,0,0,0,0.538,0,,,,,,,,,,,,,
18/01/2015 07:00,18/01/2015 07:00,0,0,0,0.085,0,,,,,,,,,,,,,
18/01/2015 08:00,18/01/2015 08:00,0.93,0.015,0.005,0.03,0,,,,,,,,,,,,,
18/01/2015 09:00,18/01/2015 09:00,13.592,0.124,0.03,0.736,0,,,,,,,,,,,,,
18/01/2015 10:00,18/01/2015 10:00,28.564,0.259,0.051,1.801,0,,,,,,,,,,,,,
18/01/2015 11:00,18/01/2015 11:00,40.254,0.386,0.053,2.965,0,,,,,,,,,,,,,
18/01/2015 12:00,18/01/2015 12:00,43.302,0.41,0.065,3.726,0,,,,,,,,,,,,,
18/01/2015 13:00,18/01/2015 13:00,39.544,0.354,0.08,4.068,0,,,,,,,,,,,,,
18/01/2015 14:00,18/01/2015 14:00,32.051,0.275,0.076,3.965,0,,,,,,,,,,,,,
18/01/2015 15:00,18/01/2015 15:00,18.098,0.141,0.061,2.719,0,,,,,,,,,,,,,
18/01/2015 16:00,18/01/2015 16:00,1.018,0.01,0.011,1.076,0,,,,,,,,,,,,,
18/01/2015 17:00,18/01/2015 17:00,0,0,0,0.978,0,,,,,,,,,,,,,
18/01/2015 18:00,18/01/2015 18:00,0,0,0,1,0,,,,,,,,,,,,,
18/01/2015 19:00,18/01/2015 19:00,0,0,0,0.767,0,,,,,,,,,,,,,
18/01/2015 20:00,18/01/2015 20:00,0,0,0,0.392,0,,,,,,,,,,,,,
18/01/2015 21:00,18/01/2015 21:00,0,0,0,-0.068,0,,,,,,,,,,,,,
18/01/2015 22:00,18/01/2015 22:00,0,0,0,-0.464,0,,,,,,,,,,,,,
18/01/2015 23:00,18/01/2015 23:00,0,0,0,-0.766,0,,,,,,,,,,,,,
19/01/2015 00:00,19/01/2015 00:00,0,0,0,-1.092,0,,,,,,,,,,,,,
19/01/2015 01:00,19/01/2015 01:00,0,0,0,-1.354,0,,,,,,,,,,,,,
19/01/2015 02:00,19/01/2015 02:00,0,0,0,-1.608,0,,,,,,,,,,,,,
19/01/2015 03:00,19/01/2015 03:00,0,0,0,-1.78,0,,,,,,,,,,,,,
19/01/2015 04:00,19/01/2015 04:00,0,0,0,-1.796,0,,,,,,,,,,,,,
19/01/2015 05:00,19/01/2015 05:00,0,0,0,-1.754,0,,,,,,,,,,,,,
19/01/2015 06:00,19/01/2015 06:00,0,0,0,-1.874,0,,,,,,,,,,,,,
19/01/2015 07:00,19/01/2015 07:00,0,0,0,-1.982,0,,,,,,,,,,,,,
19/01/2015 08:00,19/01/2015 08:00,0.505,0.008,0.006,-1.438,0,,,,,,,,,,,,,
19/01/2015 09:00,19/01/2015 09:00,12.447,0.106,0.037,0.327,0,,,,,,,,,,,,,
19/01/2015 10:00,19/01/2015 10:00,27.943,0.247,0.057,1.593,0,,,,,,,,,,,,,
19/01/2015 11:00,19/01/2015 11:00,38.824,0.359,0.064,2.638,0,,,,,,,,,,,,,
19/01/2015 12:00,19/01/2015 12:00,42.719,0.395,0.072,3.148,0,,,,,,,,,,,,,
19/01/2015 13:00,19/01/2015 13:00,41.519,0.381,0.073,3.291,0,,,,,,,,,,,,,
19/01/2015 14:00,19/01/2015 14:00,32.756,0.282,0.075,2.987,0,,,,,,,,,,,,,
19/01/2015 15:00,19/01/2015 15:00,20.084,0.163,0.059,1.355,0,,,,,,,,,,,,,
19/01/2015 16:00,19/01/2015 16:00,1.898,0.019,0.013,0.04,0,,,,,,,,,,,,,
19/01/2015 17:00,19/01/2015 17:00,0,0,0,-0.027,0,,,,,,,,,,,,,
19/01/2015 18:00,19/01/2015 18:00,0,0,0,0.101,0,,,,,,,,,,,,,
19/01/2015 19:00,19/01/2015 19:00,0,0,0,0.373,0,,,,,,,,,,,,,
19/01/2015 20:00,19/01/2015 20:00,0,0,0,0.092,0,,,,,,,,,,,,,
19/01/2015 21:00,19/01/2015 21:00,0,0,0,-0.531,0,,,,,,,,,,,,,
19/01/2015 22:00,19/01/2015 22:00,0,0,0,-1.18,0,,,,,,,,,,,,,
19/01/2015 23:00,19/01/2015 23:00,0,0,0,-1.682,0,,,,,,,,,,,,,
20/01/2015 00:00,20/01/2015 00:00,0,0,0,-1.898,0,,,,,,,,,,,,,
20/01/2015 01:00,20/01/2015 01:00,0,0,0,-1.999,0,,,,,,,,,,,,,
20/01/2015 02:00,20/01/2015 02:00,0,0,0,-2.019,0,,,,,,,,,,,,,
20/01/2015 03:00,20/01/2015 03:00,0,0,0,-1.919,0,,,,,,,,,,,,,
20/01/2015 04:00,20/01/2015 04:00,0,0,0,-1.636,0,,,,,,,,,,,,,
20/01/2015 05:00,20/01/2015 05:00,0,0,0,-1.278,0,,,,,,,,,,,,,
20/01/2015 06:00,20/01/2015 06:00,0,0,0,-1.024,0,,,,,,,,,,,,,
20/01/2015 07:00,20/01/2015 07:00,0,0,0,-0.916,0,,,,,,,,,,,,,
20/01/2015 08:00,20/01/2015 08:00,0.308,0.005,0.006,-0.506,0,,,,,,,,,,,,,
20/01/2015 09:00,20/01/2015 09:00,6.866,0.041,0.045,0.447,0,,,,,,,,,,,,,
20/01/2015 10:00,20/01/2015 10:00,12.849,0.056,0.092,1.489,0,,,,,,,,,,,,,
20/01/2015 11:00,20/01/2015 11:00,22.831,0.129,0.122,2.636,0,,,,,,,,,,,,,
20/01/2015 12:00,20/01/2015 12:00,18.567,0.069,0.139,3.304,0,,,,,,,,,,,,,
20/01/2015 13:00,20/01/2015 13:00,12.399,0.026,0.118,3.467,0,,,,,,,,,,,,,
20/01/2015 14:00,20/01/2015 14:00,5.714,0.001,0.073,3.201,0,,,,,,,,,,,,,
20/01/2015 15:00,20/01/2015 15:00,3.615,0.006,0.046,2.485,0,,,,,,,,,,,,,
20/01/2015 16:00,20/01/2015 16:00,0.399,0.002,0.01,2.005,0,,,,,,,,,,,,,
20/01/2015 17:00,20/01/2015 17:00,0,0,0,2.19,0,,,,,,,,,,,,,
20/01/2015 18:00,20/01/2015 18:00,0,0,0,2.493,0,,,,,,,,,,,,,
20/01/2015 19:00,20/01/2015 19:00,0,0,0,2.969,0,,,,,,,,,,,,,
20/01/2015 20:00,20/01/2015 20:00,0,0,0,3.44,0,,,,,,,,,,,,,
20/01/2015 21:00,20/01/2015 21:00,0,0,0,3.85,0,,,,,,,,,,,,,
20/01/2015 22:00,20/01/2015 22:00,0,0,0,3.977,0,,,,,,,,,,,,,
20/01/2015 23:00,20/01/2015 23:00,0,0,0,3.879,0,,,,,,,,,,,,,
21/01/2015 00:00,21/01/2015 00:00,0,0,0,3.751,0,,,,,,,,,,,,,
21/01/2015 01:00,21/01/2015 01:00,0,0,0,3.353,0,,,,,,,,,,,,,
21/01/2015 02:00,21/01/2015 02:00,0,0,0,2.734,0,,,,,,,,,,,,,
21/01/2015 03:00,21/01/2015 03:00,0,0,0,2.307,0,,,,,,,,,,,,,
21/01/2015 04:00,21/01/2015 04:00,0,0,0,2.158,0,,,,,,,,,,,,,
21/01/2015 05:00,21/01/2015 05:00,0,0,0,2.191,0,,,,,,,,,,,,,
21/01/2015 06:00,21/01/2015 06:00,0,0,0,2.229,0,,,,,,,,,,,,,
21/01/2015 07:00,21/01/2015 07:00,0,0,0,2.268,0,,,,,,,,,,,,,
21/01/2015 08:00,21/01/2015 08:00,0.065,0.001,0.006,2.647,0,,,,,,,,,,,,,
21/01/2015 09:00,21/01/2015 09:00,10.809,0.085,0.043,3.45,0,,,,,,,,,,,,,
21/01/2015 10:00,21/01/2015 10:00,23.337,0.185,0.073,3.848,0,,,,,,,,,,,,,
21/01/2015 11:00,21/01/2015 11:00,17.576,0.076,0.122,4.266,0,,,,,,,,,,,,,
21/01/2015 12:00,21/01/2015 12:00,8.447,0.007,0.097,4.644,0,,,,,,,,,,,,,
21/01/2015 13:00,21/01/2015 13:00,1.657,0,0.03,4.888,0,,,,,,,,,,,,,
21/01/2015 14:00,21/01/2015 14:00,1.264,0,0.025,4.818,0,,,,,,,,,,,,,
21/01/2015 15:00,21/01/2015 15:00,1.601,0,0.028,3.99,0,,,,,,,,,,,,,
21/01/2015 16:00,21/01/2015 16:00,0.175,0,0.009,2.951,0,,,,,,,,,,,,,
21/01/2015 17:00,21/01/2015 17:00,0,0,0,2.657,0,,,,,,,,,,,,,
21/01/2015 18:00,21/01/2015 18:00,0,0,0,2.332,0,,,,,,,,,,,,,
21/01/2015 19:00,21/01/2015 19:00,0,0,0,1.91,0,,,,,,,,,,,,,
21/01/2015 20:00,21/01/2015 20:00,0,0,0,1.497,0,,,,,,,,,,,,,
21/01/2015 21:00,21/01/2015 21:00,0,0,0,1.078,0,,,,,,,,,,,,,
21/01/2015 22:00,21/01/2015 22:00,0,0,0,0.771,0,,,,,,,,,,,,,
21/01/2015 23:00,21/01/2015 23:00,0,0,0,0.487,0,,,,,,,,,,,,,
22/01/2015 00:00,22/01/2015 00:00,0,0,0,0.234,0,,,,,,,,,,,,,
22/01/2015 01:00,22/01/2015 01:00,0,0,0,0.036,0,,,,,,,,,,,,,
22/01/2015 02:00,22/01/2015 02:00,0,0,0,-0.262,0,,,,,,,,,,,,,
22/01/2015 03:00,22/01/2015 03:00,0,0,0,-0.553,0,,,,,,,,,,,,,
22/01/2015 04:00,22/01/2015 04:00,0,0,0,-0.919,0,,,,,,,,,,,,,
22/01/2015 05:00,22/01/2015 05:00,0,0,0,-1.165,0,,,,,,,,,,,,,
22/01/2015 06:00,22/01/2015 06:00,0,0,0,-1.318,0,,,,,,,,,,,,,
22/01/2015 07:00,22/01/2015 07:00,0,0,0,-1.479,0,,,,,,,,,,,,,
22/01/2015 08:00,22/01/2015 08:00,0.2,0.003,0.006,-1.094,0,,,,,,,,,,,,,
22/01/2015 09:00,22/01/2015 09:00,11.097,0.085,0.043,-0.169,0,,,,,,,,,,,,,
22/01/2015 10:00,22/01/2015 10:00,20.885,0.144,0.086,1.182,0,,,,,,,,,,,,,
22/01/2015 11:00,22/01/2015 11:00,39.396,0.361,0.068,2.569,0,,,,,,,,,,,,,
22/01/2015 12:00,22/01/2015 12:00,36.156,0.293,0.101,3.298,0,,,,,,,,,,,,,
22/01/2015 13:00,22/01/2015 13:00,16.581,0.058,0.129,3.485,0,,,,,,,,,,,,,
22/01/2015 14:00,22/01/2015 14:00,7.014,0.007,0.081,3.364,0,,,,,,,,,,,,,
22/01/2015 15:00,22/01/2015 15:00,6.39,0.018,0.064,2.621,0,,,,,,,,,,,,,
22/01/2015 16:00,22/01/2015 16:00,0.485,0.001,0.012,1.125,0,,,,,,,,,,,,,
22/01/2015 17:00,22/01/2015 17:00,0,0,0,0.535,0,,,,,,,,,,,,,
22/01/2015 18:00,22/01/2015 18:00,0,0,0,0.055,0,,,,,,,,,,,,,
22/01/2015 19:00,22/01/2015 19:00,0,0,0,-0.384,0,,,,,,,,,,,,,
22/01/2015 20:00,22/01/2015 20:00,0,0,0,-0.588,0,,,,,,,,,,,,,
22/01/2015 21:00,22/01/2015 21:00,0,0,0,-0.89,0,,,,,,,,,,,,,
22/01/2015 22:00,22/01/2015 22:00,0,0,0,-1.189,0,,,,,,,,,,,,,
22/01/2015 23:00,22/01/2015 23:00,0,0,0,-1.524,0,,,,,,,,,,,,,
23/01/2015 00:00,23/01/2015 00:00,0,0,0,-1.984,0,,,,,,,,,,,,,
23/01/2015 01:00,23/01/2015 01:00,0,0,0,-2.612,0,,,,,,,,,,,,,
23/01/2015 02:00,23/01/2015 02:00,0,0,0,-3.112,0,,,,,,,,,,,,,
23/01/2015 03:00,23/01/2015 03:00,0,0,0,-3.359,0,,,,,,,,,,,,,
23/01/2015 04:00,23/01/2015 04:00,0,0,0,-3.238,0,,,,,,,,,,,,,
23/01/2015 05:00,23/01/2015 05:00,0,0,0,-2.841,0,,,,,,,,,,,,,
23/01/2015 06:00,23/01/2015 06:00,0,0,0,-2.478,0,,,,,,,,,,,,,
23/01/2015 07:00,23/01/2015 07:00,0,0,0,-2.335,0,,,,,,,,,,,,,
23/01/2015 08:00,23/01/2015 08:00,0.689,0.009,0.008,-1.563,0,,,,,,,,,,,,,
23/01/2015 09:00,23/01/2015 09:00,12.041,0.095,0.043,0.331,0,,,,,,,,,,,,,
23/01/2015 10:00,23/01/2015 10:00,28.453,0.246,0.063,1.994,0,,,,,,,,,,,,,
23/01/2015 11:00,23/01/2015 11:00,40.585,0.381,0.064,3.663,0,,,,,,,,,,,,,
23/01/2015 12:00,23/01/2015 12:00,44.29,0.417,0.073,4.876,0,,,,,,,,,,,,,
23/01/2015 13:00,23/01/2015 13:00,38.224,0.323,0.098,5.353,0,,,,,,,,,,,,,
23/01/2015 14:00,23/01/2015 14:00,29.267,0.226,0.097,5.037,0,,,,,,,,,,,,,
23/01/2015 15:00,23/01/2015 15:00,10.816,0.051,0.077,4.434,0,,,,,,,,,,,,,
23/01/2015 16:00,23/01/2015 16:00,1.041,0.004,0.018,4.453,0,,,,,,,,,,,,,
